created_at,id_str,full_text,user.location,entities.hashtags,retweeted_status.full_text
Mon Oct 24 23:38:02 +0000 2022,1584690713429966849,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,,"[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:38:01 +0000 2022,1584690706257678336,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,,"[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:38:00 +0000 2022,1584690704366075906,RT @JoaquinTeixeira: 🚨 #Eleicoes2022 Katy Perry declara apoio a reeleição de Jair Messias Bolsonaro. A pop star norte americana declarou qu…,,"[{'text': 'Eleicoes2022', 'indices': [23, 36]}]",🚨 #Eleicoes2022 Katy Perry declara apoio a reeleição de Jair Messias Bolsonaro. A pop star norte americana declarou que ama o Brasil fazendo 22 com as mãos. Leia mais ➡️ https://t.co/LEoIXkiCQ1 #EquipeJT 🇧🇷 https://t.co/iFwCc6fqcm
Mon Oct 24 23:37:57 +0000 2022,1584690691791200257,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",Brasil,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:37:56 +0000 2022,1584690687693365248,"RT @portalR7: Salário mínimo subirá acima da inflação, garante Bolsonaro https://t.co/HOJImhx190 #R7 #portalr7 #SabatinaNaRecord #OVotoNaRe…","Vinhedo, Brasil","[{'text': 'R7', 'indices': [97, 100]}, {'text': 'portalr7', 'indices': [101, 110]}, {'text': 'SabatinaNaRecord', 'indices': [111, 128]}]","Salário mínimo subirá acima da inflação, garante Bolsonaro https://t.co/HOJImhx190 #R7 #portalr7 #SabatinaNaRecord #OVotoNaRecord #Eleições2022"
Mon Oct 24 23:37:55 +0000 2022,1584690681741602816,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",Santa Maria/RS,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:37:51 +0000 2022,1584690666852220928,"RT @portalR7: 'Salvamos mais de 1 milhão de jovens que tinham dívidas impagáveis com Fies', diz Bolsonaro na #SabatinaNaRecord https://t.co…",,"[{'text': 'SabatinaNaRecord', 'indices': [109, 126]}]","'Salvamos mais de 1 milhão de jovens que tinham dívidas impagáveis com Fies', diz Bolsonaro na #SabatinaNaRecord https://t.co/9YEG8MkNnu #R7 #portalr7 #OVotoNaRecord #Eleições2022"
Mon Oct 24 23:37:51 +0000 2022,1584690664033636353,"Quando frequentava igreja evangélica aprendi que eu NÃO DEVERIA misturar política com religião. Estou aqui para falar sobre as eleições de 2022, porque sinto que estamos num buraco criado por esse atual presidente, junto com vários líderes religiosos. 
#eleicoes2022 @LulaOficial https://t.co/bcaAjFJnbW",Brasil,"[{'text': 'eleicoes2022', 'indices': [253, 266]}]",
Mon Oct 24 23:37:50 +0000 2022,1584690661546422272,"RT @hacker_real1: #Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷","Goiânia, Brasil","[{'text': 'Eleições2022', 'indices': [18, 31]}]","#Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷"
Mon Oct 24 23:37:46 +0000 2022,1584690644043599873,"RT @dailyabtms: Nunca votei no Lula mas dia 30 EU VOU DE LULA 🦑 

Contra o terrorismo e fascismo que o bozonarismo representa, contra bandi…",,[],"Nunca votei no Lula mas dia 30 EU VOU DE LULA 🦑 

Contra o terrorismo e fascismo que o bozonarismo representa, contra bandidos como Rob. Jefferson que atira em polícia de fuzil e granada. 

A favor da democracia!

bom dia.
#Eleicoes2022 #LulaPresidente20221️⃣3️⃣ https://t.co/rmvUjmBrgW"
Mon Oct 24 23:37:44 +0000 2022,1584690635277492225,"RT @hacker_real1: #Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷",,"[{'text': 'Eleições2022', 'indices': [18, 31]}]","#Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷"
Mon Oct 24 23:37:41 +0000 2022,1584690625022042112,"RT @Estadao: Pesquisa Ipec no segundo turno: Lula tem 50% das intenções de voto; Bolsonaro, 43% (via @EstadaoPolitica) #Eleicoes2022 https:…",,"[{'text': 'Eleicoes2022', 'indices': [119, 132]}]","Pesquisa Ipec no segundo turno: Lula tem 50% das intenções de voto; Bolsonaro, 43% (via @EstadaoPolitica) #Eleicoes2022 https://t.co/CF8G0CcQZs https://t.co/KfNL98rOon"
Mon Oct 24 23:37:38 +0000 2022,1584690609188896768,"RT @UOLNoticias: 🎥 Moro fala no lugar de Bolsonaro depois do debate: ""Se permitimos que o PT volte ao poder, Brasil caminha para um desastr…",Sertãozinho - SP - Brasil,[],"🎥 Moro fala no lugar de Bolsonaro depois do debate: ""Se permitimos que o PT volte ao poder, Brasil caminha para um desastre não só econômico, mas moral""

#Eleições2022 #UOLEleições2022 #DebatenoUOL https://t.co/8yc9pzwWFk"
Mon Oct 24 23:37:35 +0000 2022,1584690598367309825,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,,"[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:37:34 +0000 2022,1584690594907291648,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,"Campinas, Brasil","[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:37:34 +0000 2022,1584690593724502016,"RT @JHFonseca: A menos que seja comprovada a acusação, o pronunciamento do Ministro das Comunicações me parece mais uma semente para o paco…",,[],"A menos que seja comprovada a acusação, o pronunciamento do Ministro das Comunicações me parece mais uma semente para o pacote completo de contestação: censura prévia a documentário, censura à Jovem Pan, censura aos perfis aliados e *fugazi?* fraude nas rádios? #Eleicoes2022"
Mon Oct 24 23:37:32 +0000 2022,1584690585117786113,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",br/bo,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:37:32 +0000 2022,1584690584752914432,RT @tracklist: 🚨 Lula (PT) tem 50% das intenções de voto contra 43% de Jair Bolsonaro (PL) em nova pesquisa divulgada pelo Ipec. #Eleicoes2…,"Rio de Janeiro, Brasil",[],🚨 Lula (PT) tem 50% das intenções de voto contra 43% de Jair Bolsonaro (PL) em nova pesquisa divulgada pelo Ipec. #Eleicoes2022 https://t.co/s0TBOOoddJ
Mon Oct 24 23:37:30 +0000 2022,1584690578318819329,"#Eleicoes2022 
Mais um padre ameaçado por bolsonaristas. Não existe dúvida sobre quem é que planeja perseguir Cristãos nesse país. Para ter sua fé respeitada, só há um caminho, votar em quem promulgou a lei de liberdade religiosa. É #LulaPresidente1️⃣3️⃣ 
https://t.co/Gv8SPltITh",Brasil,"[{'text': 'Eleicoes2022', 'indices': [0, 13]}, {'text': 'LulaPresidente1️⃣3️⃣', 'indices': [233, 254]}]",
Mon Oct 24 23:37:30 +0000 2022,1584690576133611521,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:37:25 +0000 2022,1584690558672699393,RT @JHFonseca: ***URGENTE: AÇÕES DE ESTATAIS BRASILEIRAS DESABAM COM INVESTIDORES FUGINDO DO RETORNO DO PT. PETROBRAS CAI MAIS DE 8% E BANC…,,[],"***URGENTE: AÇÕES DE ESTATAIS BRASILEIRAS DESABAM COM INVESTIDORES FUGINDO DO RETORNO DO PT. PETROBRAS CAI MAIS DE 8% E BANCO DO BRASIL CAI MAIS DE 7%.
.
Relaxa, pessoal, esse é só o trailer. Depois que fizerem o L vem o filme de terror completo. #eleicoes2022"
Mon Oct 24 23:37:24 +0000 2022,1584690552284794880,"RT @plnacional_: Olha só o que fizeram com a Venezuela!

Sobre o poder: qualquer semelhança não é mera coincidência. Te lembrou algo?

Vamo…",Canadá,[],"Olha só o que fizeram com a Venezuela!

Sobre o poder: qualquer semelhança não é mera coincidência. Te lembrou algo?

Vamos vencer, Brasil. É Bolsonaro, 22! 🙏

#Bolsonaro #Bolsonaro22 #Vote22 #Venezuela #DitaduraDaToga #Eleicoes2022 #eleições2022 #superlive https://t.co/yJaGsGHKJ8"
Mon Oct 24 23:37:22 +0000 2022,1584690543690338304,"RT @JHFonseca: ***URGENTE: MINISTRO DAS COMUNICAÇÕES DENUNCIA QUE ADUDITORIA CONSTATOU FRAUDE EM 154 MIL INSERÇÕES, EQUIVALENTE A MAIS DE M…",,[],"***URGENTE: MINISTRO DAS COMUNICAÇÕES DENUNCIA QUE ADUDITORIA CONSTATOU FRAUDE EM 154 MIL INSERÇÕES, EQUIVALENTE A MAIS DE MIL HORAS, NÃO EXIBIDAS EM RÁDIOS NO NORDESTE.
.
Estão dadas as condições para o caos total após as eleições de domingo. #Eleicoes2022"
Mon Oct 24 23:37:21 +0000 2022,1584690538057322497,"RT @aosfatos: NO AR. Na reta final da campanha, a Jovem Pan reage a investigação eleitoral autorizada pelo TSE.

O Radar Aos Fatos mostra c…","Belo Horizonte, Brasil",[],"NO AR. Na reta final da campanha, a Jovem Pan reage a investigação eleitoral autorizada pelo TSE.

O Radar Aos Fatos mostra como falas de comentaristas da emissora têm relação direta com redes desinformativas.

Confira 👇
https://t.co/JOgBMDajHq

#Eleições2022 #votecomfatos https://t.co/81A2Bbzgbl"
Mon Oct 24 23:37:20 +0000 2022,1584690533888585729,"RT @hacker_real1: #Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷","Vila Velha, Fortaleza","[{'text': 'Eleições2022', 'indices': [18, 31]}]","#Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷"
Mon Oct 24 23:37:18 +0000 2022,1584690528364306433,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,Brasil,"[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:37:17 +0000 2022,1584690524606599168,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,"Curitiba, Brasil","[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:37:17 +0000 2022,1584690524480737281,RT @marioadolfo: Em Manaus as pessoas não estão mais com medo de mostrar apoio a @LulaOficial. Falta pouco. #Eleiçoes2022 https://t.co/5hai…,"Amazonas, Brasil","[{'text': 'Eleiçoes2022', 'indices': [108, 121]}]",Em Manaus as pessoas não estão mais com medo de mostrar apoio a @LulaOficial. Falta pouco. #Eleiçoes2022 https://t.co/5haiGKolhC
Mon Oct 24 23:37:15 +0000 2022,1584690513999204353,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",Heart By Heart & Cherry Magic,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:37:15 +0000 2022,1584690512795430912,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:37:13 +0000 2022,1584690508231606273,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:37:12 +0000 2022,1584690503529902080,"RT @karolineortiz: Gravíssimo a denúncia das inserções de rádio das propagandas cerceadas do Bolsonaro. 

TSE vai investigar? Não!
TSE Vai…",,[],"Gravíssimo a denúncia das inserções de rádio das propagandas cerceadas do Bolsonaro. 

TSE vai investigar? Não!
TSE Vai fazer alguma coisa? Não!

O que nos resta? Votar 22!!!! 🇧🇷

Mas é bom divulgar para as pessoas verem que tem censura e desigualdade nas #Eleiçoes2022"
Mon Oct 24 23:37:11 +0000 2022,1584690499046080513,"RT @portalR7: 'Salvamos mais de 1 milhão de jovens que tinham dívidas impagáveis com Fies', diz Bolsonaro na #SabatinaNaRecord https://t.co…",,"[{'text': 'SabatinaNaRecord', 'indices': [109, 126]}]","'Salvamos mais de 1 milhão de jovens que tinham dívidas impagáveis com Fies', diz Bolsonaro na #SabatinaNaRecord https://t.co/9YEG8MkNnu #R7 #portalr7 #OVotoNaRecord #Eleições2022"
Mon Oct 24 23:37:11 +0000 2022,1584690498140135430,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:37:05 +0000 2022,1584690474786643968,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:37:03 +0000 2022,1584690462832865280,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","Mogi Guaçu, Brasil","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:37:02 +0000 2022,1584690458239717376,"RT @hacker_real1: #Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷","Jundiaí, Brasil","[{'text': 'Eleições2022', 'indices': [18, 31]}]","#Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷"
Mon Oct 24 23:37:01 +0000 2022,1584690454498770944,"RT @ESQUERDOCRATA13: AGORA É COM VOCÊ, BRASIL
#LulaPresidente2022 
#Eleicoes2022 #LulaDay https://t.co/h2PKduyJ1Q","Aparecida de Goiânia, Brasil","[{'text': 'LulaPresidente2022', 'indices': [46, 65]}, {'text': 'Eleicoes2022', 'indices': [67, 80]}, {'text': 'LulaDay', 'indices': [81, 89]}]","AGORA É COM VOCÊ, BRASIL
#LulaPresidente2022 
#Eleicoes2022 #LulaDay https://t.co/h2PKduyJ1Q"
Mon Oct 24 23:37:00 +0000 2022,1584690453005234177,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",Hortolândia ,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:36:46 +0000 2022,1584690394172096513,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,"Pará, Brasil ","[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:36:46 +0000 2022,1584690394012737536,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",Brasil,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:36:46 +0000 2022,1584690391932362754,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,Campo Grande - Rio de Janeiro,"[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:36:44 +0000 2022,1584690383262732289,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","São Paulo, Brasil","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:36:40 +0000 2022,1584690368846901248,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,,"[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:36:38 +0000 2022,1584690361406222337,"RT @Estadao: Pesquisa Ipec no segundo turno: Lula tem 50% das intenções de voto; Bolsonaro, 43% (via @EstadaoPolitica) #Eleicoes2022 https:…",,"[{'text': 'Eleicoes2022', 'indices': [119, 132]}]","Pesquisa Ipec no segundo turno: Lula tem 50% das intenções de voto; Bolsonaro, 43% (via @EstadaoPolitica) #Eleicoes2022 https://t.co/CF8G0CcQZs https://t.co/KfNL98rOon"
Mon Oct 24 23:36:36 +0000 2022,1584690350270341120,"RT @UOLNoticias: Líder nas pesquisas do 2º turno das #Eleições2022 ao governo de SP, @tarcisiogdf já analisa opções de gestão para a pasta…",,"[{'text': 'Eleições2022', 'indices': [53, 66]}]","Líder nas pesquisas do 2º turno das #Eleições2022 ao governo de SP, @tarcisiogdf já analisa opções de gestão para a pasta de Segurança Pública

➡️ Entre os nomes estão Ivan Sartori, juiz que absolveu os policiais réus da chacina do Carandiru, e o ex-ministro Ricardo Salles https://t.co/pbh1r32wN0"
Mon Oct 24 23:36:35 +0000 2022,1584690347976069120,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",Paraná,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:36:34 +0000 2022,1584690343915974656,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,☀️,"[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:36:33 +0000 2022,1584690339507339264,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,,"[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
